income,idapp,Education,income Groups,generation,Facebook,Flickr,Fox.com,LinkedIn,NYTimes.com,Weather.com,TripAdvisor.com,WSJ.com,Validation,Smart phone linear,smart_phone
47499.5,160405,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
52499.5,160456,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
74999.5,160521,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
74999.5,160584,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
47499.5,160692,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
32499.5,160932,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,1,0,No
52499.5,160936,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,1,0,No
112499.5,160978,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
74999.5,160993,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
137499.5,161073,Some college,1e+5 - High,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
17499.5,161085,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
32499.5,161106,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
47499.5,161126,Some college,31250 - 52500,Gen Y (18-30),0,0,0,0,0,1,0,0,1,0,No
89999.5,161180,Some college,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
27499.5,161184,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
27499.5,161313,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
64999.5,161320,Some college,52500 - 72500,Seniors (66+),0,0,0,0,0,0,0,0,1,0,No
64999.5,161343,Some college,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
7499.5,161373,Some college,Low - 31250,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
74999.5,161418,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
64999.5,161497,Some college,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
64999.5,161574,Some college,52500 - 72500,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
32499.5,161670,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,1,0,No
52499.5,161672,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
89999.5,161674,Some college,72500 - 1e+5,Seniors (66+),0,0,0,0,0,1,0,0,1,0,No
47499.5,161685,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
42499.5,161692,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
17499.5,161764,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
89999.5,161773,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
22499.5,161784,Some college,Low - 31250,Older Boomers (55-65),1,0,0,0,0,0,0,0,1,0,No
32499.5,161788,Some college,31250 - 52500,Seniors (66+),1,0,0,0,0,0,0,0,1,0,No
64999.5,161810,Some college,52500 - 72500,Seniors (66+),0,0,0,0,0,0,0,0,1,0,No
57499.5,161827,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
32499.5,161850,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
64999.5,161870,Some college,52500 - 72500,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
112499.5,161881,Some college,72500 - 1e+5,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
32499.5,161984,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
7499.5,162066,Some college,Low - 31250,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
47499.5,162078,Some college,31250 - 52500,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
64999.5,162093,Some college,52500 - 72500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
112499.5,162107,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
74999.5,162117,Some college,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
64999.5,162119,Some college,52500 - 72500,Older Boomers (55-65),1,0,0,0,0,1,0,0,1,0,No
64999.5,162164,Some college,52500 - 72500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
17499.5,162261,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
74999.5,162287,Some college,72500 - 1e+5,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
77499.5,162292,Some college,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
42499.5,162308,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,1,0,No
74999.5,162322,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
89999.5,162341,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
7499.5,162351,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
57499.5,162356,Some college,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
22499.5,162380,Some college,Low - 31250,Gen Y (18-30),0,0,0,0,0,0,0,0,1,0,No
57499.5,162616,Some college,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
47499.5,162650,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
64999.5,162662,Some college,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
74999.5,162665,Some college,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
89999.5,162695,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
74999.5,162717,Some college,72500 - 1e+5,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
37499.5,162731,Some college,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
47499.5,162734,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
74999.5,162797,Some college,72500 - 1e+5,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
47499.5,162800,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
137499.5,162890,Some college,1e+5 - High,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
57499.5,162993,Some college,52500 - 72500,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
32499.5,162997,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
112499.5,163222,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
57499.5,163255,Some college,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
74999.5,163317,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
89999.5,163389,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
47499.5,163502,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
57499.5,163596,Some college,52500 - 72500,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
22499.5,163606,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
64999.5,163629,Some college,52500 - 72500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
37499.5,163631,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
32499.5,163693,Some college,31250 - 52500,Seniors (66+),1,0,0,0,0,0,1,0,0,0,No
27499.5,163739,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
74999.5,163750,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
27499.5,163815,Some college,Low - 31250,Older Boomers (55-65),1,0,0,0,0,0,0,0,1,0,No
42499.5,163912,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
42499.5,163932,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
32499.5,163952,Some college,31250 - 52500,Older Boomers (55-65),1,0,0,0,0,0,0,0,1,0,No
52499.5,163962,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,1,0,0,1,0,No
22499.5,163970,Some college,Low - 31250,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
112499.5,164034,Some college,72500 - 1e+5,Gen Y (18-30),0,0,0,0,0,1,0,0,1,0,No
64999.5,164064,Some college,52500 - 72500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
74999.5,164076,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
112499.5,164083,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
17499.5,164195,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
47499.5,164198,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
112499.5,164199,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
27499.5,164278,Some college,Low - 31250,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
27499.5,164356,Some college,Low - 31250,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
52499.5,164380,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
42499.5,164387,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
64999.5,164495,Some college,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
42499.5,164577,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
47499.5,164650,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
37499.5,164686,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
22499.5,164693,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
7499.5,164738,Some college,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
64999.5,164766,Some college,52500 - 72500,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
74999.5,164798,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
52499.5,164919,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,1,0,No
27499.5,165086,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
32499.5,165104,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
74999.5,165113,Some college,72500 - 1e+5,Seniors (66+),1,0,0,0,1,1,0,0,1,0,No
47499.5,165230,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
52499.5,165279,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
89999.5,165324,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
57499.5,165372,Some college,52500 - 72500,Younger Boomers (45-54),1,1,0,0,0,1,0,0,0,0,No
37499.5,165374,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
74999.5,165598,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
64999.5,165701,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,1,0,0,1,0,No
47499.5,165941,Some college,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
37499.5,166188,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
17499.5,166276,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
64999.5,166298,Some college,52500 - 72500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
64999.5,166459,Some college,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,1,0,0,1,0,No
64999.5,166521,Some college,52500 - 72500,Older Boomers (55-65),1,0,0,0,0,1,1,0,0,0,No
47499.5,166546,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
37499.5,166582,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
47499.5,166588,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,1,1,0,0,0,No
112499.5,166772,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
7499.5,166811,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
64999.5,166911,Some college,52500 - 72500,Seniors (66+),0,0,0,0,0,1,1,0,1,0,No
52499.5,167069,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
72499.5,167242,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
42499.5,167773,Some college,31250 - 52500,Seniors (66+),1,0,0,0,0,1,0,0,0,0,No
112499.5,168007,Some college,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
64999.5,168352,Some college,52500 - 72500,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
47499.5,168388,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,1,0,0,0,No
37499.5,168532,Some college,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,1,0,No
52499.5,168574,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
37499.5,168692,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,1,0,0,0,No
17499.5,168697,Some college,Low - 31250,Seniors (66+),1,0,0,0,0,1,0,0,0,0,No
37499.5,168742,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
89999.5,168761,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
52499.5,168778,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
52499.5,168839,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
57499.5,169009,Some college,52500 - 72500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
52499.5,169021,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
52499.5,169136,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,1,0,No
74999.5,169145,Some college,72500 - 1e+5,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
32499.5,169388,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
57499.5,169395,Some college,52500 - 72500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
47499.5,169408,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
112499.5,169515,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
37499.5,169588,Some college,31250 - 52500,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
42499.5,169715,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
57499.5,169738,Some college,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
47499.5,169887,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
42499.5,169983,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
57499.5,170137,Some college,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
37499.5,170148,Some college,31250 - 52500,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
112499.5,170334,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
27499.5,170718,Some college,Low - 31250,Younger Boomers (45-54),1,0,0,0,0,0,0,0,1,0,No
64999.5,170813,Some college,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
37499.5,170880,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
67499.5,171074,Some college,52500 - 72500,Younger Boomers (45-54),0,0,1,0,0,0,0,0,1,0,No
27499.5,171360,Some college,Low - 31250,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
27499.5,171406,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,0,0,0,1,0,No
74999.5,171499,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,1,0,0,1,0,No
74999.5,171675,Some college,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
48749.5,172086,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
72499.5,172411,Some college,52500 - 72500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
48749.5,172536,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
77499.5,175486,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
46249.5,177163,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
32499.5,180663,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
57499.5,180943,Some college,52500 - 72500,Younger Boomers (45-54),1,0,0,0,0,1,0,0,0,0,No
17499.5,181201,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
57499.5,181386,Some college,52500 - 72500,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
7499.5,181429,Some college,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
32499.5,181446,Some college,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
52499.5,181564,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
32499.5,181750,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
27499.5,181864,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,1,0,0,1,0,No
57499.5,181945,Some college,52500 - 72500,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
36249.5,182181,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
72499.5,182210,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,1,0,0,1,0,No
324999.5,182749,Some college,1e+5 - High,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
112499.5,185589,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
11249.5,185620,Some college,Low - 31250,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
97499.5,186734,Some college,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
162499.5,187473,Some college,1e+5 - High,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
48749.5,189777,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
112499.5,189803,Some college,72500 - 1e+5,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
64999.5,190312,Some college,52500 - 72500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
22499.5,190345,Some college,Low - 31250,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
22499.5,190376,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
89999.5,190523,Some college,72500 - 1e+5,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
74999.5,190547,Some college,72500 - 1e+5,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
112499.5,190572,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
112499.5,190761,Some college,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,0,0,0,1,0,No
89999.5,190792,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
32499.5,191044,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
112499.5,191137,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
112499.5,191178,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
74999.5,191231,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
57499.5,191262,Some college,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
52499.5,191301,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
32499.5,191384,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
3749.5,191486,Some college,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
52499.5,191580,Some college,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,1,0,0,0,0,No
37499.5,191740,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
7499.5,191822,Some college,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
32499.5,191831,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
27499.5,191971,Some college,Low - 31250,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
7499.5,191981,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,1,1,0,0,0,No
52499.5,191993,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
137499.5,192183,Some college,1e+5 - High,Younger Boomers (45-54),0,0,0,0,0,1,0,0,1,0,No
47499.5,192569,Some college,31250 - 52500,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
62499.5,192593,Some college,52500 - 72500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
64999.5,192683,Some college,52500 - 72500,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
32499.5,192819,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
52499.5,192820,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
47499.5,192924,Some college,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
47499.5,193069,Some college,31250 - 52500,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
27499.5,193250,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
112499.5,193552,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,1,0,0,0,0,0,1,0,No
37499.5,193554,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
8749.5,193735,Some college,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
32499.5,194076,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
27499.5,194154,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
22499.5,194205,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
74999.5,194267,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
37499.5,194283,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
77499.5,194284,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
64999.5,194286,Some college,52500 - 72500,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
64999.5,194326,Some college,52500 - 72500,Older Boomers (55-65),1,0,0,0,0,1,0,0,0,0,No
27499.5,194327,Some college,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
74999.5,194331,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
67499.5,194588,Some college,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
52499.5,195323,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
92499.5,195636,Some college,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
72499.5,195831,Some college,52500 - 72500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
137499.5,196367,Some college,1e+5 - High,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
28749.5,197800,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
57499.5,198528,Some college,52500 - 72500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
52499.5,198529,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
57499.5,199306,Some college,52500 - 72500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
77499.5,199779,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
13749.5,199939,Some college,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
137499.5,201681,Some college,1e+5 - High,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
43749.5,202487,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
112499.5,202783,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
3749.5,202829,Some college,Low - 31250,Gen Y (18-30),0,0,0,0,0,0,0,0,1,0,No
137499.5,202945,Some college,1e+5 - High,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
112499.5,203302,Some college,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
48749.5,204360,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,1,0,0,1,0,No
57499.5,206052,Some college,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
97499.5,207066,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
52499.5,207126,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
162499.5,209075,Some college,1e+5 - High,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
31249.5,209159,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,1,0,1,0,0,No
72499.5,209161,Some college,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
48749.5,209836,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
97499.5,213143,Some college,72500 - 1e+5,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
23749.5,213206,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
137499.5,214635,Some college,1e+5 - High,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
112499.5,215283,Some college,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
62499.5,215408,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
92499.5,216612,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
137499.5,218475,Some college,1e+5 - High,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
26249.5,219067,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,0,0,0,1,0,No
