Brand_Key,Brand_Name,Category_Name,Sector,Category_Key,Energized_Differentiation,Relevance,Esteem,Knowledge,Brand_Stature,Brand_Strength,Brand_Asset,Total_Users_pct,Total_Prefer_pct,Different_pct,Distinctive_pct,Unique_pct,Dynamic_pct,Innovative_pct,Leader_pct,Reliable_pct,High_quality_pct,Arrogant_pct,Authentic_pct,Best_Brand_pct,Carefree_pct,Cares_Customers_pct,Charming_pct,Daring_pct,Down_to_Earth_pct,Energetic_pct,Friendly_pct,Fun_pct,Gaining_In_Popularity_pct,Glamorous_pct,Good_Value_pct,Healthy_pct,Helpful_pct,High_Performance_pct,Independent_pct,Intelligent_pct,Kind_pct,Obliging_pct,Original_pct,Prestigious_pct,Progressive_pct,Restrained_pct,Rugged_pct,Sensuous_pct,Simple_pct,Social_pct,Socially_Responsible_pct,Straightforward_pct,Stylish_pct,Traditional_pct,Trendy_pct,Trustworthy_pct,Unapproachable_pct,Up_To_Date_pct,Upper_Class_pct,Visionary_pct,Worth_More_pct
-21284,US Cellular,Telecommunications Companies,Telecommunications,133,21.96,11.54,26.79,42.46,39.08,9.42,29.92,2.61,15.72,5.98,5.39,5.53,5.31,8.66,8.86,11.58,9.26,4.2,5.06,3.76,3.95,9.26,2.07,3.73,12.81,6.59,10.3,5.5,6.35,2.37,11.05,2.58,9.01,7.01,8.84,8.51,5.06,5.25,10.54,3.56,6.66,5.06,3.79,2.33,11.6,12.98,6.94,7.8,4.84,5.31,8.33,11.3,4.79,11.31,4.82,7.94,3.24
31029,Verizon,Telecommunications Companies,Telecommunications,133,61.36,90.61,93.97,95.81,95.23,87.6,94.14,29.22,42.03,5.14,9.07,5.83,7.49,11.38,23.47,21.75,17.32,6.38,6.42,9.69,4.51,15.61,2.91,5.53,13.18,7.07,13.22,7.46,9.88,4.17,13.94,2.53,11.65,14.54,8.72,13.52,5.53,6.1,11.48,5.19,11.23,4.91,4.26,1.15,9.03,12.94,9.45,8.31,5.81,8.64,9.76,20.65,5.59,14.6,6.06,13.3,7.01
-29410,Verizon Business,Telecommunications Companies,Telecommunications,133,20.41,12,45.39,47.69,48.98,9.3,38.82,2.36,15.04,4.64,5.94,4.76,6.31,8.86,10.65,12.72,10.72,4.69,4.92,4.41,2.88,9.86,2.44,4.32,8.01,5.19,8.04,3.35,6.29,3.25,8.35,3.22,9.28,7.58,7.24,11.01,4.25,4.41,7.92,4.45,7.9,3.94,3.52,1.93,7.6,8.2,6.17,6.84,3.63,4.27,6.71,12.33,4.6,9.95,6.51,10.26,3.26
31030,Verizon Wireless,Telecommunications Companies,Telecommunications,133,64.8,85.9,91.16,94.14,93.11,85.73,92.39,24.92,35.89,5.63,8.4,6.11,8.45,11.2,20.79,22.49,16.2,7.04,6.31,10.29,4.64,13.63,2.77,5.3,13.18,7.65,12.94,6.85,10.58,3.17,13.64,2.21,10.4,14.28,7.97,13.34,5,5.01,10.68,4.84,11.73,4.27,5.55,1.95,9.39,13.31,8.11,8.26,6.01,5.53,10.7,18.43,5.92,14.55,6.07,14.03,6.78
16167,Virgin Mobile,Telecommunications Companies,Telecommunications,133,47,7.35,12.12,46.34,34.63,15.07,28.22,3.21,15.46,7.54,6.7,6.69,6.32,8.61,7.32,9.69,8.02,4.6,6.72,2.62,4.98,9.29,2.59,4.92,8.89,5.07,7.35,5.14,6.8,3.26,11.35,2.47,7.44,5.61,8.22,9.95,5.53,6.02,9.64,2.73,6.82,3.55,3.67,1.92,11.77,11.1,6.91,7.54,4.23,4.86,9.07,8.63,4.91,9.54,4.29,10.37,2.84
-14808,Vonage,Telecommunications Companies,Telecommunications,133,51.94,4.13,13.64,56.59,40.71,11.66,33.05,1.46,15.08,9.49,6.56,6.79,5.45,8.55,8.2,8.5,6.38,3.93,5.83,3.28,4.04,8.47,2.14,5.29,10.54,3.75,8.23,4.35,9.14,2.54,13.91,1.29,8.13,6.09,8.85,8.52,4.26,5.33,10.15,3.36,7.3,3.07,2.59,1.05,9.55,8.84,6.33,5.57,3.12,3.88,10.24,7.7,4.69,7.59,3.54,10.58,2.57
-29370,Bad Boy Entertainment,Film Studios & Entertainment Companies,TV/Movie/Radio,57,76.63,49.33,6.43,19.55,11.86,66.75,19.67,15.59,27.15,11.5,9.12,8.62,7.63,6.5,7.34,5.23,6.88,9.54,8.33,2.67,5.7,5.88,7.11,13.86,8.4,7.28,9.28,14.89,6.28,6.43,6.22,4.2,4.44,7,10.91,8.05,7.12,5.26,8.04,4.78,4.88,4.27,8,3.53,7.24,11.65,6.64,4.21,5.57,3.6,13.21,6.17,4.78,9.12,4.38,6.68,4.31
283,Disney,Film Studios & Entertainment Companies,TV/Movie/Radio,57,99.4,98.28,99.43,99.14,99.6,99.89,99.94,74.66,69.02,9.48,17.12,14.58,14.09,16.66,31.81,20.36,25.5,3.17,15.52,19.68,8.32,17.96,24.91,12.93,24.04,15.09,35.71,50.25,7.48,8.79,14.13,4.71,7.86,16.2,12.58,17.96,13.79,6.83,26.94,9.52,11.34,3.88,5.02,4.52,12.25,23.69,16.4,8.17,8.56,17.01,14.27,25.81,2.82,14.27,7.54,30.33,14.41
-23897,Disney Animated Movies,Film Studios & Entertainment Companies,TV/Movie/Radio,57,97.1,96.41,94.69,90.7,94.77,99.28,98.19,68.73,66.27,9.12,13.47,11.47,12.81,13.63,22.57,13.98,27.6,2.91,11.45,17.58,7.39,14.7,23.26,8.84,24.15,13.51,30.77,48.05,7.93,6.6,17.05,4.05,5.99,15.6,8.34,15.53,10.75,6.97,22.44,9.07,9.73,3.89,3.56,3.14,13.4,19.9,12.05,7.46,7.92,14.25,11.54,23.1,2.75,11.65,6.02,24.28,10.75
-23898,Disney Non-AnimatedLive Action Movies,Film Studios & Entertainment Companies,TV/Movie/Radio,57,87.63,93.05,83.03,60.26,76.77,96.38,86.76,64.53,63.71,7.37,10.51,8.95,10.65,10.69,17.01,12.27,17.68,1.98,8.77,7.63,6.56,10.23,12.4,10.33,15.53,12.23,18.79,33.25,7.34,5.62,9.46,5.32,5.51,9.82,9.05,13.26,7.36,5.52,13.47,5.16,10.14,4.34,3.71,3.01,10.49,15.69,10.48,9.88,5.9,7.45,9.64,15.48,2.68,12.75,5.1,17.79,6.28
13508,DreamWorks (SKG),Film Studios & Entertainment Companies,TV/Movie/Radio,57,97.53,91.96,82.8,59.12,76.34,99.02,90.38,64.96,62.53,9.21,11.11,11.32,13.35,17.42,16.78,10.75,18.96,1.93,9.5,5.95,4.9,8.84,12.61,13.39,13.98,11.26,18.52,30.72,8.52,6.25,7.97,2.71,4.27,11.7,12.08,17.14,6.73,4.32,16.05,6.67,11.81,3.74,3.65,3.47,8.15,15.97,8.73,4.81,5.97,4.48,11.27,14.02,3.52,12.31,5.2,27.71,5.96
-29459,DreamWorks (SKG) Animated Movies,Film Studios & Entertainment Companies,TV/Movie/Radio,57,98.59,93.48,87.37,70.31,83.52,99.34,94.66,64.27,62.05,10.76,13.02,13.2,12.82,16.44,18.27,11.9,22.95,2.89,9.21,11.26,7.2,12.76,15.24,12.04,17.21,11.79,22.15,40.73,9.93,6.01,11.17,3.84,5.43,12.33,10.36,14.91,8.22,5.56,17.89,6,11.24,3.72,3.88,2.95,9.87,15.5,11.09,7.09,7.91,5.56,12.8,16.54,4.32,15.55,7.73,23.98,6.64
-29460,DreamWorks (SKG) Non-Animated/Live Action Movies,Film Studios & Entertainment Companies,TV/Movie/Radio,57,97.01,89.2,81.19,53.66,72.24,98.62,86.94,57.11,56.71,10.8,12.15,11.3,13.18,12.82,16.79,11.31,19.45,2.97,10.18,7.74,8.47,10.72,11.72,11.9,16.4,13.26,17.4,35,10.14,5.04,10.89,3.81,5.81,11.62,11.1,13.66,8.68,5.18,17.33,5.75,9.61,3.3,3.84,3.86,10.17,14.52,10.04,8.76,5.72,6.39,10.89,14.87,2.3,12.6,4.62,20.24,5.97
31236,Imax,Film Studios & Entertainment Companies,TV/Movie/Radio,57,99.31,75.02,69.25,59.83,67.5,98.51,84.84,47.67,50.36,11.54,12.13,13.8,15.48,17.74,14.75,8.17,17.58,1.95,8.65,8.37,5.09,6.28,6.84,13.04,7.28,9.79,10.43,28.26,9.67,7.71,6.75,2.23,2.89,12.78,7.43,14.57,5.22,4.54,16.53,7.24,11.48,3.28,2.53,3.28,6.19,12.5,6.29,5.48,5.29,1.89,12.7,8.96,3.36,10.74,4.51,20.59,9.83
-26435,Marvel,Film Studios & Entertainment Companies,TV/Movie/Radio,57,86.45,68.99,55.44,58.89,59.75,85.59,70.34,45.97,46.6,7.32,9.15,8.86,13.03,9.22,12.51,8,9.86,2.05,10.94,6.55,4.88,7.18,6.78,13.22,10.34,11.56,15.22,29.8,7.43,3.91,8.38,3.78,4.09,7.41,8.98,8.34,4.47,3.47,18.3,4.76,5.66,2.72,6.33,2.25,8.37,10.28,5.28,5.37,4.73,8.65,11.86,8.93,3.05,6.78,2.96,15.51,4.64
347,MGM,Film Studios & Entertainment Companies,TV/Movie/Radio,57,79.79,90.21,86.71,86.13,88.08,92.33,91.33,70.52,65.65,5.56,10.74,6.3,10.64,11.2,18.61,13.23,16.59,2.87,8.52,6.51,4.16,7.18,6.95,8.6,12.7,6.87,12.37,23.63,5.85,8.8,7.28,2.68,4.83,8.73,9.44,11.85,4.86,4.54,17.25,9.1,8.33,2.3,3.53,3.77,7.38,14.12,7.6,5.61,5.26,10.72,9.93,12.66,2.84,9.68,6.64,17.34,5.54
-29664,MPower Pictures,Film Studios & Entertainment Companies,TV/Movie/Radio,57,91.04,58.25,14.59,2.3,2.01,85.01,10.08,9.9,23.02,7.24,6.82,14.2,11.54,11.12,6.27,10.72,10.15,4.34,5.81,4.37,7.09,9.6,5.41,8.31,9.13,11.5,8.09,7.07,9.6,4.89,6.43,6.77,4.94,4.64,12.54,7.61,6.99,3.93,12.27,8.44,1.97,4.42,6.4,5.72,11.68,13.2,6.37,6.25,7.82,8.54,8.88,8.69,2.46,5.43,10.35,8.55,4.04
-15688,Pixar,Film Studios & Entertainment Companies,TV/Movie/Radio,57,99.48,92.82,93.05,71.58,88.75,99.68,97.19,61.83,60.92,9.34,15.29,14.5,15.61,19.42,22.57,13.88,21.8,2.4,8.95,11.84,6.18,10.24,19.06,13.06,16.46,13.18,22.53,40.36,10.3,4.23,9.32,2.49,4.95,13.88,10.73,18.73,9.5,4.24,17.65,7.22,14.1,2.76,4.11,3.54,10.77,15.54,9.33,7.04,6.83,4.99,12.3,15.88,2.86,13.6,5,30.16,8.5
349,Time Warner,Film Studios & Entertainment Companies,TV/Movie/Radio,57,61.96,79.5,76.51,82.26,80.56,79.18,81.91,63.25,59.96,4.85,8.92,5.68,10.25,9.35,16.97,11.88,11.64,8.59,7.24,4.36,3.57,7.98,5.8,5.74,11.73,6.32,9.48,10.18,4.26,4.33,7.64,2.86,5.66,7.74,9.92,13.2,5.6,5.62,11.78,6.94,7.86,4.85,3.36,3.17,7.81,12.73,8.64,7.64,3.29,6.56,7.62,12.06,5.05,10.79,6.4,12.22,4.41
353,Viacom,Film Studios & Entertainment Companies,TV/Movie/Radio,57,40.48,51.71,24.81,47.92,41.14,40.83,42.78,41.74,44.75,5.97,6.58,4.74,7.99,9.15,8.87,7.75,7.72,3.51,5.14,2.47,3.18,4.41,3.33,7.47,8.61,5.69,5.01,6.17,4.13,3.34,5.74,2.95,5.58,4.51,8.48,9.05,3.93,3.8,9.94,4.42,5.73,4.2,3.27,1.89,7.21,9.24,5.13,4.3,3.68,3.86,7.44,7.64,4.59,7.25,4.12,12.32,2.85
-29663,Walden Media,Film Studios & Entertainment Companies,TV/Movie/Radio,57,45.56,56.33,15.5,6.52,5.34,46.57,7.72,14.63,24.73,6.95,6.92,8.19,8.15,5.32,8.53,6.8,8.9,5.21,8.79,3.16,4.69,10.57,6.82,6.5,10.91,7.79,8.62,9.98,8.49,2.25,8.38,5.69,6.21,4.26,10.51,9.22,7.72,6.69,9.91,6.97,7.35,8.57,3.64,4.05,12.18,11.14,6.42,4.99,4.19,5.57,6.45,10.26,2.97,7.9,4.88,10.09,3.36
-26433,Fantastic Four,Movie Franchises,TV/Movie/Radio,26181,94.63,59.98,48.29,62.53,58.57,89.18,71.32,30.45,38,11.3,10.48,11.9,13.99,7.31,11.49,8.43,6.43,1.95,8.06,3.96,4.42,6.86,9.91,16.55,10.86,17.73,12.42,35.66,6.34,5.19,5.45,3.22,7.44,7.2,7.62,9.15,7.92,4.18,16.67,3.06,3.97,4.32,10.05,3.79,9.59,11.41,6.73,5.96,5.25,6.74,10.61,10.22,3.21,6.22,4.48,11.48,2.42
21829,Harry Potter,Movie Franchises,TV/Movie/Radio,26181,97.88,59.66,57.22,86.3,72.7,94.06,82.8,35.43,41.67,13.26,13.89,15.09,11.04,10.1,14.18,7,9.45,4.52,9,7.39,4.93,6.56,14.72,15.13,12.82,12.62,16.65,35.94,10.55,4.75,7.33,4.17,4.76,8.56,8.7,14.73,8.13,4.69,20.76,5.37,5.82,4.21,4.56,3.31,8.48,13.57,6.9,5.62,5.45,4.38,17.64,11.1,4.82,6.17,4.68,16.73,5.12
-23616,Ironman (superhero),Movie Franchises,TV/Movie/Radio,26181,95.55,64.51,58.63,65.03,64.14,91.42,76.74,34.99,42.22,11.21,11.19,10.98,14.03,9.18,12.92,8.65,7.39,4.62,9.43,3.81,6.36,5.5,10.38,19.12,12.03,17.78,13.08,35.88,6.91,5.69,5.87,3.8,7.49,7.75,8.9,11.27,8.7,4.89,18.57,4.18,5.04,2.83,14.44,2.8,8.5,12.07,6.85,5.5,5.42,4.93,11.67,11.15,3.57,7.34,5.96,13.16,3.58
-29464,Kung Fu Panda: Legends of Awesomeness,Movie Franchises,TV/Movie/Radio,26181,56.9,37.96,18.03,40.25,34.05,42.89,36.15,19.98,33.42,9.12,6.59,8.63,6.46,7.16,8.08,7.06,7.73,2.54,6.54,4.32,7.91,6.54,19.56,6.9,17.61,12.44,23.27,40.03,7.38,4.2,6.8,5.43,4.95,3.84,5.82,7.28,9.76,3,13.76,2.81,4.73,4.15,3.7,3.11,10.5,13.57,5.87,5.78,5.6,3.9,9.41,9.82,3.38,5.94,2.13,7.99,4
-26434,Kung-Fu Panda,Movie Franchises,TV/Movie/Radio,26181,57.11,47.86,16.45,68.02,47.34,49.44,50.99,28.7,38.57,10.84,7.42,8.64,5.65,5.44,6.86,6.99,7.06,2.3,6.8,2.92,7.68,7.06,18.48,8.08,15.01,11.51,20.26,42.18,5.72,4.32,7.65,3.23,5.33,4,5.74,6.09,10.17,3.8,12.74,2.46,3.48,2.69,3.86,2.05,12.46,11.54,5.78,5.23,3.71,4.92,8.97,9.27,2.38,6.13,2.87,6.74,2.65
-29463,Penguins of Madagascar,Movie Franchises,TV/Movie/Radio,26181,72.06,50.53,7.15,50.24,33.85,63.05,41.4,25.79,41.58,8.87,8.25,11.21,6.63,6.99,5.89,5.49,6.7,1.82,5.32,4.24,9.27,6.43,24.48,9.24,17.46,12.3,23.51,46.41,5.92,4.58,8.55,4.81,3.42,4.85,6.6,7.83,9.08,5.69,12.53,3.36,4.36,3.55,3.16,2.23,11.85,14.15,7.49,4.23,4.52,3.83,11.79,9.38,2.72,7.2,3.46,7.79,3.91
26267,Shrek,Movie Franchises,TV/Movie/Radio,26181,87.22,67.99,44.99,85.67,66.87,85.62,75.57,45.14,51.21,11.67,9.47,11.75,7.62,7.47,10.22,7.16,6.84,2.08,7.48,3.4,7.43,6.14,23.44,7.66,17.35,10.45,21.82,46.92,6.45,4.2,5.93,3.04,5.14,4.94,6.44,8.37,12.97,4.57,17.34,2.7,3.91,2.94,5.74,3.48,12.39,13.88,6.86,5.62,4.84,4.94,10.31,11.38,2.21,5.9,3.09,9.31,3.45
-26438,The Hulk,Movie Franchises,TV/Movie/Radio,26181,91.07,37.47,25.29,80.36,56.96,76.46,64.71,31.17,40.84,11.78,11.54,11,11.72,4.9,9.86,5.47,5.77,3.44,7.82,3.26,3.96,5.26,7.47,14.25,11.05,15.29,10.48,32.44,5.28,3.52,3.78,2.58,4.32,5.84,7.25,5.33,5.89,3.29,20.15,3.48,3,3.18,17.85,2.32,9.09,9.04,5.34,5.17,3.07,8.06,7.6,7.67,4.32,5.32,2.15,7.75,2.44
-29689,The Hunger Games,Movie Franchises,TV/Movie/Radio,26181,99.37,39.82,14.79,52.66,39.42,94.54,61.61,20.62,36.28,18.11,14.72,15.23,15.58,8.12,8.92,5.79,8.91,4.67,9.28,4.51,4.54,4.97,6.42,21.35,8.67,13.09,8.37,17.93,14.21,5.7,5.92,2.33,3.66,8,8.92,10.4,3.7,5.1,19.68,5.92,6.33,3.64,10.42,2.78,6.86,14.22,6.13,4.97,8.71,4.34,15.17,8.69,3.84,7.64,4.37,13.77,3.81
-25729,Toy Story,Movie Franchises,TV/Movie/Radio,26181,91.3,79.07,59.72,90.5,75.71,92.59,83.49,46.76,55.2,9.24,11.03,11.6,8.38,10.79,10.5,8.39,11.69,2.02,7.67,6.84,8.77,8.67,25.97,6.66,20.02,11.28,25.14,52.67,5.58,3.27,9.92,3.28,5.3,7.53,5.96,10.44,14.08,4.88,20.17,3.69,5.45,3.07,3.12,2.68,15.54,13.79,7.87,5.15,4.5,5.61,10.52,11.78,3.13,7.43,3.02,13.36,5.72
-26440,Wolverine (superhero),Movie Franchises,TV/Movie/Radio,26181,96.7,67.15,52.25,55.44,56.99,93.57,73.18,26.77,38.34,12.41,11.36,13.82,14.83,6.8,12.13,7.66,7.26,4.8,9.5,4.92,4.5,5.85,8.66,18.29,11.38,16.73,10.08,29.72,6.79,4.32,6.02,3.52,5.22,6.7,8.44,9.19,5.44,3.81,17.61,4.54,4.16,3.88,15.47,3.23,8.05,10.27,5.79,6.64,4.01,6,10.02,10.57,4.27,7.13,2.99,8.46,3.24
1336,20/20,Television Shows (News/Information Programs),TV/Movie/Radio,236,87.94,83.2,90.15,79.56,88.52,92.54,91.59,52.8,42.52,7.36,12.57,8.12,10.94,9.49,19.71,21.95,13.03,6.67,10.58,5.82,3.96,8.95,3.65,11.07,20.25,7.4,10.4,6.72,5.37,3.63,6.88,3.04,13.5,9.64,9.7,23.3,4.38,6.78,18.58,7.29,7.96,4.44,3.76,2.68,8.38,16.77,16.46,15.07,4.95,9.09,8.56,24.19,5.31,19.44,7.04,14.37,3.42
1337,60 Minutes,Television Shows (News/Information Programs),TV/Movie/Radio,236,89.84,84.67,94.98,89.06,94.66,94.03,95.61,55.77,44.74,7.38,13.12,8.86,10.67,9.93,23.44,24.25,15.06,7.39,11.89,9.85,3.24,8.79,4.45,10.55,23.57,8.51,10.95,5.91,6.19,3.8,6.32,3.13,13.2,10.43,12.69,26.9,5.35,5.2,20.46,8.52,7.45,4.3,4.01,2.68,9.42,16.4,16.11,16.53,4.4,11.93,9.24,27.77,3.83,19.72,6.81,14.82,4.04
1339,ABC World News Tonight,Television Shows (News/Information Programs),TV/Movie/Radio,236,35.86,83.32,89.69,82.29,89.23,69.19,86.16,51.2,39.6,4.8,9.21,5.14,7.68,6.75,17.95,25.13,14.08,8.55,9.34,5.46,3.19,8.26,4.17,6.87,20.72,7.75,10.95,4.37,4.92,3.13,6.89,2.86,14.72,10.04,8.95,22.92,4.4,5.38,14.31,5.54,7.92,4.42,3.76,2.35,9.2,14.74,14.2,15.37,4,10.08,7.43,25.37,4.46,17.91,6.52,11.09,3.45
-22536,Anderson Cooper 360,Television Shows (News/Information Programs),TV/Movie/Radio,236,80.56,43.53,65.32,43.47,55.47,66.87,62.39,24.02,19.6,9.33,11.52,7.97,9.3,6.72,14.04,15.31,10.84,11.18,8.34,5.69,4.2,7.54,6.8,7.37,15,10.26,12.85,6.55,9.32,3.61,4.48,2.16,7.24,7.44,10.65,20.09,7.02,5.84,10.21,6.48,7.95,3.29,4.57,3.54,9.77,12.46,11.27,12.71,4.21,4.98,9.65,18.6,4.04,12.94,6.96,11.52,3.28
1341,CBS Evening News,Television Shows (News/Information Programs),TV/Movie/Radio,236,42.55,86.74,91.1,88.92,91.93,77.15,89.52,54.08,40.89,4.58,9.67,5.26,8.21,7.19,18.87,24.5,14.75,8.57,10.38,5.9,3.87,9.57,3.9,7.37,21.63,6.16,11.43,4.36,5.36,3.63,8.58,3.12,12.64,9.33,11.13,21.59,5,6.17,13.28,6.45,7.61,3.88,3.95,2.12,10.3,16.14,15.72,14.45,3.92,11.25,7.45,25.83,4.92,20.29,6.13,11.03,3.93
1342,Face the Nation,Television Shows (News/Information Programs),TV/Movie/Radio,236,63.74,53.26,74.05,60.75,70.8,56.79,71,24.99,20.5,6.98,9.99,6.11,9.2,7.21,15.92,16.82,9.99,9.46,8.3,3.53,2.86,6.31,2.27,7.53,14.72,5.95,6.81,2.81,3.66,3.05,4.9,2.3,9.24,7.1,9.6,20.79,2.93,5.84,13.82,7.7,6.92,6.18,3.99,1.77,7.02,12.87,10.99,11.66,4.31,8.62,6.87,18.97,5.29,14.51,8,9.94,2.36
-27505,Glenn Beck,Television Shows (News/Information Programs),TV/Movie/Radio,236,89,26.44,30.35,38.16,37.61,67.01,46.17,12.05,13.93,9.38,10.65,11.48,10.65,7.21,11.76,9.62,7.71,23.22,9.07,4.97,4.26,9.01,5.5,15.65,12.77,10.77,9.39,6.26,7.31,4.03,5.17,2.2,9.49,7.2,13.7,18.03,4.95,4.72,11.16,5.35,4.93,4.93,4.72,3.25,7.65,11.11,9.34,11.42,3.62,4.63,6.29,12.86,10.5,9.84,6.07,11.81,3.63
1343,Good Morning America,Television Shows (News/Information Programs),TV/Movie/Radio,236,66.84,75.39,85.47,83.66,86.36,78.32,86.02,48.18,37.7,7.34,9.5,6.58,8.96,7.93,16.81,21.53,12.07,6.46,7.81,6.41,5.45,12.41,8.12,6.91,23.39,8.51,25.16,16.1,6.27,3.96,6.82,3.23,11.97,7.76,7.96,17.65,7.1,5.7,13.41,5.91,7.32,4.03,3.45,2.59,10.46,18.32,14.88,12.34,6.43,8.81,9.07,22.14,2.68,18.44,6.13,11.42,3
-21219,Mad Money,Television Shows (News/Information Programs),TV/Movie/Radio,236,48.06,25.58,3.42,25.93,13.52,30.2,13.38,10.29,10.73,7.69,7.89,7.86,7.54,5.1,5.26,7.98,5.87,8.46,7.08,3.15,4.42,5.61,3.57,10.45,9.3,8.72,5.98,8.54,5.35,3.89,4.53,2.37,8.13,5.39,8.94,13.2,3.91,4.34,13.9,3.54,5.68,5.31,3.61,2.81,9.21,9.16,6.59,7.44,2.86,3.64,8.41,9.22,5.07,7,6.12,8.55,2.82
1344,Meet the Press,Television Shows (News/Information Programs),TV/Movie/Radio,236,62.88,44.33,70.51,65.32,70.69,50.88,69.54,22.71,19.94,6.74,10.56,6.87,8.63,6.5,15.15,16.28,11.86,11.2,7.8,4.7,2.8,7.43,2.37,7.77,15.86,7.3,6.87,4.19,3.85,2.46,6.07,2.03,9.7,7.42,10.24,22.67,3.39,4.59,15,7.1,6.22,4.72,4.26,2.28,8.39,13.65,12.64,13.33,2.58,9.34,5.91,18.24,6.74,15.51,7.88,11.13,2.77
-31212,Melissa Harris Perry,Television Shows (News/Information Programs),TV/Movie/Radio,236,97.42,57.42,33.65,5,8.27,92.76,25.47,4.67,4.31,11.05,7.5,9.54,18.82,14.83,7.92,9.7,27.9,15.03,11.3,13.22,6.44,6.9,15.52,13.59,27.53,11.25,15.33,21.73,14.57,11.09,11.01,11.95,12.63,17.48,9.83,16.12,11.35,13.14,10.66,14.66,13.72,8.96,13.17,11.04,16.43,16.55,13.39,18.53,10.37,7.64,11.61,22.89,11.24,17.84,9.04,9.73,11.97
-24051,Morning Joe,Television Shows (News/Information Programs),TV/Movie/Radio,236,26.61,33.19,9.73,16.31,11.48,21.73,9.13,6.62,8.82,7.38,5.59,7.32,5.44,6.08,7.76,7.43,5.63,8.6,5.63,2.84,4.54,7,4.18,5.3,12.47,7.15,12.32,5.24,6.16,2.2,7.17,3.2,4.39,3.82,8.56,10.44,5.66,5.29,10.3,3.39,4.99,3.98,3.08,2.63,8.02,12.11,6.02,7.43,3.85,3.37,12.07,8.67,4.62,8.36,3.82,6.79,3.02
-27506,NBC News,Television Shows (News/Information Programs),TV/Movie/Radio,236,42.64,89,92.36,91.04,93.2,79.3,91.04,56.95,42.71,4.95,9.05,5.31,8.41,7.2,20.31,24.51,14.24,8.9,8.08,6.71,3.22,10.01,3.6,7.36,22.11,7.74,12.77,4.78,5.84,3.57,6.68,3.16,14.56,8.74,10.48,22.5,5.37,6.09,14.77,7.36,6.71,4.52,4.04,1.94,9.12,15.71,14.61,13.24,4.46,10.8,8.07,27.94,4.3,21.46,5.64,11.84,2.86
1346,NBC Nightly News,Television Shows (News/Information Programs),TV/Movie/Radio,236,46.43,88.46,92.94,87.86,92.74,80.16,90.96,54.58,40.97,4.94,9.74,4.84,8.4,7.79,20.88,24.6,15.29,8.01,7.61,7.39,3.72,9.13,3.28,7.58,21.5,6.28,12.41,3.87,6.05,3.45,6.4,2.76,13.08,9.93,10.48,23.08,5.33,6.38,13.39,5.97,8.17,4.76,3.58,2.25,8.39,15.32,15.9,13.93,3.71,10.35,7.42,25.16,4.02,19.34,6.34,10.91,3.04
-24050,Rachel Maddow Show,Television Shows (News/Information Programs),TV/Movie/Radio,236,73.61,26.33,23.11,21.68,20.9,47.92,25.55,9.99,11.21,8.73,8.12,9.34,8.99,7.19,9.91,10.32,8.32,16.93,7.92,4.11,5.79,7.85,5.93,11.68,13.3,7.11,11.3,8.01,9.3,6.09,5.97,2.73,7.48,6.92,8.97,17.39,7.09,7.06,10.22,5.31,8.62,5.06,3.52,3.77,10.59,12.27,9.93,9.49,5.61,5.5,12.02,11.06,9.12,10.76,5.52,8.97,4.7
23287,The Early Show,Television Shows (News/Information Programs),TV/Movie/Radio,236,14.64,56.9,61.01,58.05,62.25,25.52,57.59,32.34,25.2,5.71,6.14,4.95,6.34,5.94,11.37,16.2,8.66,4.84,6.18,4.14,4.61,6.87,6.31,6.08,21.36,7.25,19.97,13.21,6.01,3.62,5.91,2.94,9.68,4.86,7.99,14.1,5.79,5.22,12.35,4.18,5.04,2.82,3.19,1.61,10.14,18.04,10.37,8.89,5.12,6.54,9.99,16.6,3.6,12.93,4.92,8.77,2.06
23290,The News Hour with Jim Lehrer,Television Shows (News/Information Programs),TV/Movie/Radio,236,28.45,27.16,50.65,36.58,43.93,19.55,39.59,15.23,14.09,5.85,9.58,4.93,6.17,5.68,10.54,14.67,9.97,9.08,7.98,2.9,2.56,5.06,3.4,5.43,13.06,5.47,8.05,2.83,4.51,2.62,3.97,1.56,6.51,5.97,12.07,22.36,5.43,5.12,10.51,7.36,7.14,5.73,3.37,2.5,8.93,11.06,11.58,12.12,2.73,7.64,7.18,15.29,4.35,12.53,7.28,9.47,2.88
-22599,The O`Reilly Factor,Television Shows (News/Information Programs),TV/Movie/Radio,236,91.19,36.69,63.22,53.86,61.3,76.26,67.67,21.44,18.25,9.9,11.74,9.61,11.39,8.35,16.5,14.24,10.62,21.61,7.93,6.73,3.57,6.94,3.7,12.91,15.32,10.1,8.46,6,8.01,2.21,4.82,2.92,8.66,7.92,13.79,20.17,3.95,5.57,13.95,7.03,4.88,5.39,6.36,2.45,6.87,13.18,10.2,15.32,2.75,4.78,9.08,16.41,9.52,13.38,7.95,10.52,3.17
1347,The Today Show,Television Shows (News/Information Programs),TV/Movie/Radio,236,70.83,76.23,80.19,83.58,83.18,80.88,84.5,47.11,36.24,7.37,11.19,6.55,9.19,7.19,17.26,16.27,10.54,6.61,8.45,6.05,4.33,8.23,7.72,7.46,19.76,9.91,21.46,15.13,6.61,4.32,5.79,3.17,10.18,8.16,7.09,14.01,6.67,6.36,16.08,6.79,6.73,4.02,4.92,2.24,10.95,19.52,13.43,11.16,7.6,8.19,10.83,18.19,3.62,17.1,7.36,10.73,2.68
